Please enter the monthly payment: Please enter the interest rate: Please enter the duration of the loan, in years: 
Month	Principal	 Interest	  Balance
1029	     0.24	     0.76	    91.21
1028	     0.24	     0.76	    91.45
1027	     0.24	     0.76	    91.68
1026	     0.23	     0.77	    91.92
1025	     0.23	     0.77	    92.15
1024	     0.23	     0.77	    92.38
1023	     0.23	     0.77	    92.61
1022	     0.23	     0.77	    92.83
1021	     0.22	     0.78	    93.06
1020	     0.22	     0.78	    93.28
1019	     0.22	     0.78	    93.50
1018	     0.22	     0.78	    93.72
1017	     0.22	     0.78	    93.94
1016	     0.22	     0.78	    94.15
1015	     0.21	     0.79	    94.37
1014	     0.21	     0.79	    94.58
1013	     0.21	     0.79	    94.79
1012	     0.21	     0.79	    95.00
1011	     0.21	     0.79	    95.20
1010	     0.20	     0.80	    95.41
1009	     0.20	     0.80	    95.61
1008	     0.20	     0.80	    95.81
1007	     0.20	     0.80	    96.01
1006	     0.20	     0.80	    96.21
1005	     0.20	     0.80	    96.41
1004	     0.19	     0.81	    96.60
1003	     0.19	     0.81	    96.80
1002	     0.19	     0.81	    96.99
1001	     0.19	     0.81	    97.18
1000	     0.19	     0.81	    97.37
999	     0.19	     0.81	    97.55
998	     0.19	     0.81	    97.74
997	     0.18	     0.82	    97.92
996	     0.18	     0.82	    98.11
995	     0.18	     0.82	    98.29
994	     0.18	     0.82	    98.47
993	     0.18	     0.82	    98.64
992	     0.18	     0.82	    98.82
991	     0.18	     0.82	    99.00
990	     0.17	     0.83	    99.17
989	     0.17	     0.83	    99.34
988	     0.17	     0.83	    99.51
987	     0.17	     0.83	    99.68
986	     0.17	     0.83	    99.85
985	     0.17	     0.83	   100.02
984	     0.17	     0.83	   100.18
983	     0.16	     0.84	   100.34
982	     0.16	     0.84	   100.51
981	     0.16	     0.84	   100.67
980	     0.16	     0.84	   100.83
979	     0.16	     0.84	   100.99
978	     0.16	     0.84	   101.14
977	     0.16	     0.84	   101.30
976	     0.15	     0.85	   101.45
975	     0.15	     0.85	   101.61
974	     0.15	     0.85	   101.76
973	     0.15	     0.85	   101.91
972	     0.15	     0.85	   102.06
971	     0.15	     0.85	   102.21
970	     0.15	     0.85	   102.35
969	     0.15	     0.85	   102.50
968	     0.14	     0.86	   102.65
967	     0.14	     0.86	   102.79
966	     0.14	     0.86	   102.93
965	     0.14	     0.86	   103.07
964	     0.14	     0.86	   103.21
963	     0.14	     0.86	   103.35
962	     0.14	     0.86	   103.49
961	     0.14	     0.86	   103.62
960	     0.14	     0.86	   103.76
959	     0.13	     0.87	   103.89
958	     0.13	     0.87	   104.03
957	     0.13	     0.87	   104.16
956	     0.13	     0.87	   104.29
955	     0.13	     0.87	   104.42
954	     0.13	     0.87	   104.55
953	     0.13	     0.87	   104.68
952	     0.13	     0.87	   104.80
951	     0.13	     0.87	   104.93
950	     0.12	     0.88	   105.05
949	     0.12	     0.88	   105.18
948	     0.12	     0.88	   105.30
947	     0.12	     0.88	   105.42
946	     0.12	     0.88	   105.54
945	     0.12	     0.88	   105.66
944	     0.12	     0.88	   105.78
943	     0.12	     0.88	   105.90
942	     0.12	     0.88	   106.01
941	     0.12	     0.88	   106.13
940	     0.11	     0.89	   106.24
939	     0.11	     0.89	   106.36
938	     0.11	     0.89	   106.47
937	     0.11	     0.89	   106.58
936	     0.11	     0.89	   106.69
935	     0.11	     0.89	   106.80
934	     0.11	     0.89	   106.91
933	     0.11	     0.89	   107.02
932	     0.11	     0.89	   107.13
931	     0.11	     0.89	   107.23
930	     0.11	     0.89	   107.34
929	     0.10	     0.90	   107.44
928	     0.10	     0.90	   107.55
927	     0.10	     0.90	   107.65
926	     0.10	     0.90	   107.75
925	     0.10	     0.90	   107.85
924	     0.10	     0.90	   107.95
923	     0.10	     0.90	   108.05
922	     0.10	     0.90	   108.15
921	     0.10	     0.90	   108.25
920	     0.10	     0.90	   108.35
919	     0.10	     0.90	   108.44
918	     0.10	     0.90	   108.54
917	     0.09	     0.91	   108.63
916	     0.09	     0.91	   108.73
915	     0.09	     0.91	   108.82
914	     0.09	     0.91	   108.91
913	     0.09	     0.91	   109.01
912	     0.09	     0.91	   109.10
911	     0.09	     0.91	   109.19
910	     0.09	     0.91	   109.28
909	     0.09	     0.91	   109.36
908	     0.09	     0.91	   109.45
907	     0.09	     0.91	   109.54
906	     0.09	     0.91	   109.63
905	     0.09	     0.91	   109.71
904	     0.09	     0.91	   109.80
903	     0.08	     0.92	   109.88
902	     0.08	     0.92	   109.96
901	     0.08	     0.92	   110.05
900	     0.08	     0.92	   110.13
899	     0.08	     0.92	   110.21
898	     0.08	     0.92	   110.29
897	     0.08	     0.92	   110.37
896	     0.08	     0.92	   110.45
895	     0.08	     0.92	   110.53
894	     0.08	     0.92	   110.61
893	     0.08	     0.92	   110.69
892	     0.08	     0.92	   110.76
891	     0.08	     0.92	   110.84
890	     0.08	     0.92	   110.92
889	     0.08	     0.92	   110.99
888	     0.07	     0.93	   111.07
887	     0.07	     0.93	   111.14
886	     0.07	     0.93	   111.21
885	     0.07	     0.93	   111.28
884	     0.07	     0.93	   111.36
883	     0.07	     0.93	   111.43
882	     0.07	     0.93	   111.50
881	     0.07	     0.93	   111.57
880	     0.07	     0.93	   111.64
879	     0.07	     0.93	   111.71
878	     0.07	     0.93	   111.78
877	     0.07	     0.93	   111.84
876	     0.07	     0.93	   111.91
875	     0.07	     0.93	   111.98
874	     0.07	     0.93	   112.05
873	     0.07	     0.93	   112.11
872	     0.07	     0.93	   112.18
871	     0.06	     0.94	   112.24
870	     0.06	     0.94	   112.30
869	     0.06	     0.94	   112.37
868	     0.06	     0.94	   112.43
867	     0.06	     0.94	   112.49
866	     0.06	     0.94	   112.56
865	     0.06	     0.94	   112.62
864	     0.06	     0.94	   112.68
863	     0.06	     0.94	   112.74
862	     0.06	     0.94	   112.80
861	     0.06	     0.94	   112.86
860	     0.06	     0.94	   112.92
859	     0.06	     0.94	   112.98
858	     0.06	     0.94	   113.03
857	     0.06	     0.94	   113.09
856	     0.06	     0.94	   113.15
855	     0.06	     0.94	   113.21
854	     0.06	     0.94	   113.26
853	     0.06	     0.94	   113.32
852	     0.06	     0.94	   113.37
851	     0.05	     0.95	   113.43
850	     0.05	     0.95	   113.48
849	     0.05	     0.95	   113.54
848	     0.05	     0.95	   113.59
847	     0.05	     0.95	   113.64
846	     0.05	     0.95	   113.69
845	     0.05	     0.95	   113.75
844	     0.05	     0.95	   113.80
843	     0.05	     0.95	   113.85
842	     0.05	     0.95	   113.90
841	     0.05	     0.95	   113.95
840	     0.05	     0.95	   114.00
839	     0.05	     0.95	   114.05
838	     0.05	     0.95	   114.10
837	     0.05	     0.95	   114.15
836	     0.05	     0.95	   114.20
835	     0.05	     0.95	   114.24
834	     0.05	     0.95	   114.29
833	     0.05	     0.95	   114.34
832	     0.05	     0.95	   114.39
831	     0.05	     0.95	   114.43
830	     0.05	     0.95	   114.48
829	     0.05	     0.95	   114.52
828	     0.05	     0.95	   114.57
827	     0.04	     0.96	   114.61
826	     0.04	     0.96	   114.66
825	     0.04	     0.96	   114.70
824	     0.04	     0.96	   114.75
823	     0.04	     0.96	   114.79
822	     0.04	     0.96	   114.83
821	     0.04	     0.96	   114.88
820	     0.04	     0.96	   114.92
819	     0.04	     0.96	   114.96
818	     0.04	     0.96	   115.00
817	     0.04	     0.96	   115.04
816	     0.04	     0.96	   115.08
815	     0.04	     0.96	   115.12
814	     0.04	     0.96	   115.17
813	     0.04	     0.96	   115.21
812	     0.04	     0.96	   115.24
811	     0.04	     0.96	   115.28
810	     0.04	     0.96	   115.32
809	     0.04	     0.96	   115.36
808	     0.04	     0.96	   115.40
807	     0.04	     0.96	   115.44
806	     0.04	     0.96	   115.48
805	     0.04	     0.96	   115.51
804	     0.04	     0.96	   115.55
803	     0.04	     0.96	   115.59
802	     0.04	     0.96	   115.62
801	     0.04	     0.96	   115.66
800	     0.04	     0.96	   115.70
799	     0.04	     0.96	   115.73
798	     0.04	     0.96	   115.77
797	     0.03	     0.97	   115.80
796	     0.03	     0.97	   115.84
795	     0.03	     0.97	   115.87
794	     0.03	     0.97	   115.90
793	     0.03	     0.97	   115.94
792	     0.03	     0.97	   115.97
791	     0.03	     0.97	   116.01
790	     0.03	     0.97	   116.04
789	     0.03	     0.97	   116.07
788	     0.03	     0.97	   116.10
787	     0.03	     0.97	   116.14
786	     0.03	     0.97	   116.17
785	     0.03	     0.97	   116.20
784	     0.03	     0.97	   116.23
783	     0.03	     0.97	   116.26
782	     0.03	     0.97	   116.29
781	     0.03	     0.97	   116.32
780	     0.03	     0.97	   116.35
779	     0.03	     0.97	   116.38
778	     0.03	     0.97	   116.41
777	     0.03	     0.97	   116.44
776	     0.03	     0.97	   116.47
775	     0.03	     0.97	   116.50
774	     0.03	     0.97	   116.53
773	     0.03	     0.97	   116.56
772	     0.03	     0.97	   116.59
771	     0.03	     0.97	   116.62
770	     0.03	     0.97	   116.64
769	     0.03	     0.97	   116.67
768	     0.03	     0.97	   116.70
767	     0.03	     0.97	   116.73
766	     0.03	     0.97	   116.75
765	     0.03	     0.97	   116.78
764	     0.03	     0.97	   116.81
763	     0.03	     0.97	   116.83
762	     0.03	     0.97	   116.86
761	     0.03	     0.97	   116.89
760	     0.03	     0.97	   116.91
759	     0.03	     0.97	   116.94
758	     0.03	     0.97	   116.96
757	     0.03	     0.97	   116.99
756	     0.02	     0.98	   117.01
755	     0.02	     0.98	   117.04
754	     0.02	     0.98	   117.06
753	     0.02	     0.98	   117.09
752	     0.02	     0.98	   117.11
751	     0.02	     0.98	   117.13
750	     0.02	     0.98	   117.16
749	     0.02	     0.98	   117.18
748	     0.02	     0.98	   117.20
747	     0.02	     0.98	   117.23
746	     0.02	     0.98	   117.25
745	     0.02	     0.98	   117.27
744	     0.02	     0.98	   117.30
743	     0.02	     0.98	   117.32
742	     0.02	     0.98	   117.34
741	     0.02	     0.98	   117.36
740	     0.02	     0.98	   117.38
739	     0.02	     0.98	   117.41
738	     0.02	     0.98	   117.43
737	     0.02	     0.98	   117.45
736	     0.02	     0.98	   117.47
735	     0.02	     0.98	   117.49
734	     0.02	     0.98	   117.51
733	     0.02	     0.98	   117.53
732	     0.02	     0.98	   117.55
731	     0.02	     0.98	   117.57
730	     0.02	     0.98	   117.59
729	     0.02	     0.98	   117.61
728	     0.02	     0.98	   117.63
727	     0.02	     0.98	   117.65
726	     0.02	     0.98	   117.67
725	     0.02	     0.98	   117.69
724	     0.02	     0.98	   117.71
723	     0.02	     0.98	   117.73
722	     0.02	     0.98	   117.75
721	     0.02	     0.98	   117.77
720	     0.02	     0.98	   117.78
719	     0.02	     0.98	   117.80
718	     0.02	     0.98	   117.82
717	     0.02	     0.98	   117.84
716	     0.02	     0.98	   117.86
715	     0.02	     0.98	   117.87
714	     0.02	     0.98	   117.89
713	     0.02	     0.98	   117.91
712	     0.02	     0.98	   117.93
711	     0.02	     0.98	   117.94
710	     0.02	     0.98	   117.96
709	     0.02	     0.98	   117.98
708	     0.02	     0.98	   117.99
707	     0.02	     0.98	   118.01
706	     0.02	     0.98	   118.03
705	     0.02	     0.98	   118.04
704	     0.02	     0.98	   118.06
703	     0.02	     0.98	   118.08
702	     0.02	     0.98	   118.09
701	     0.02	     0.98	   118.11
700	     0.02	     0.98	   118.12
699	     0.02	     0.98	   118.14
698	     0.02	     0.98	   118.15
697	     0.02	     0.98	   118.17
696	     0.02	     0.98	   118.18
695	     0.02	     0.98	   118.20
694	     0.01	     0.99	   118.21
693	     0.01	     0.99	   118.23
692	     0.01	     0.99	   118.24
691	     0.01	     0.99	   118.26
690	     0.01	     0.99	   118.27
689	     0.01	     0.99	   118.29
688	     0.01	     0.99	   118.30
687	     0.01	     0.99	   118.31
686	     0.01	     0.99	   118.33
685	     0.01	     0.99	   118.34
684	     0.01	     0.99	   118.36
683	     0.01	     0.99	   118.37
682	     0.01	     0.99	   118.38
681	     0.01	     0.99	   118.40
680	     0.01	     0.99	   118.41
679	     0.01	     0.99	   118.42
678	     0.01	     0.99	   118.44
677	     0.01	     0.99	   118.45
676	     0.01	     0.99	   118.46
675	     0.01	     0.99	   118.47
674	     0.01	     0.99	   118.49
673	     0.01	     0.99	   118.50
672	     0.01	     0.99	   118.51
671	     0.01	     0.99	   118.52
670	     0.01	     0.99	   118.54
669	     0.01	     0.99	   118.55
668	     0.01	     0.99	   118.56
667	     0.01	     0.99	   118.57
666	     0.01	     0.99	   118.58
665	     0.01	     0.99	   118.60
664	     0.01	     0.99	   118.61
663	     0.01	     0.99	   118.62
662	     0.01	     0.99	   118.63
661	     0.01	     0.99	   118.64
660	     0.01	     0.99	   118.65
659	     0.01	     0.99	   118.66
658	     0.01	     0.99	   118.68
657	     0.01	     0.99	   118.69
656	     0.01	     0.99	   118.70
655	     0.01	     0.99	   118.71
654	     0.01	     0.99	   118.72
653	     0.01	     0.99	   118.73
652	     0.01	     0.99	   118.74
651	     0.01	     0.99	   118.75
650	     0.01	     0.99	   118.76
649	     0.01	     0.99	   118.77
648	     0.01	     0.99	   118.78
647	     0.01	     0.99	   118.79
646	     0.01	     0.99	   118.80
645	     0.01	     0.99	   118.81
644	     0.01	     0.99	   118.82
643	     0.01	     0.99	   118.83
642	     0.01	     0.99	   118.84
641	     0.01	     0.99	   118.85
640	     0.01	     0.99	   118.86
639	     0.01	     0.99	   118.87
638	     0.01	     0.99	   118.88
637	     0.01	     0.99	   118.89
636	     0.01	     0.99	   118.90
635	     0.01	     0.99	   118.91
634	     0.01	     0.99	   118.91
633	     0.01	     0.99	   118.92
632	     0.01	     0.99	   118.93
631	     0.01	     0.99	   118.94
630	     0.01	     0.99	   118.95
629	     0.01	     0.99	   118.96
628	     0.01	     0.99	   118.97
627	     0.01	     0.99	   118.98
626	     0.01	     0.99	   118.98
625	     0.01	     0.99	   118.99
624	     0.01	     0.99	   119.00
623	     0.01	     0.99	   119.01
622	     0.01	     0.99	   119.02
621	     0.01	     0.99	   119.03
620	     0.01	     0.99	   119.03
619	     0.01	     0.99	   119.04
618	     0.01	     0.99	   119.05
617	     0.01	     0.99	   119.06
616	     0.01	     0.99	   119.07
615	     0.01	     0.99	   119.07
614	     0.01	     0.99	   119.08
613	     0.01	     0.99	   119.09
612	     0.01	     0.99	   119.10
611	     0.01	     0.99	   119.10
610	     0.01	     0.99	   119.11
609	     0.01	     0.99	   119.12
608	     0.01	     0.99	   119.13
607	     0.01	     0.99	   119.13
606	     0.01	     0.99	   119.14
605	     0.01	     0.99	   119.15
604	     0.01	     0.99	   119.15
603	     0.01	     0.99	   119.16
602	     0.01	     0.99	   119.17
601	     0.01	     0.99	   119.17
600	     0.01	     0.99	   119.18
599	     0.01	     0.99	   119.19
598	     0.01	     0.99	   119.19
597	     0.01	     0.99	   119.20
596	     0.01	     0.99	   119.21
595	     0.01	     0.99	   119.21
594	     0.01	     0.99	   119.22
593	     0.01	     0.99	   119.23
592	     0.01	     0.99	   119.23
591	     0.01	     0.99	   119.24
590	     0.01	     0.99	   119.25
589	     0.01	     0.99	   119.25
588	     0.01	     0.99	   119.26
587	     0.01	     0.99	   119.27
586	     0.01	     0.99	   119.27
585	     0.01	     0.99	   119.28
584	     0.01	     0.99	   119.28
583	     0.01	     0.99	   119.29
582	     0.01	     0.99	   119.29
581	     0.01	     0.99	   119.30
580	     0.01	     0.99	   119.31
579	     0.01	     0.99	   119.31
578	     0.01	     0.99	   119.32
577	     0.01	     0.99	   119.32
576	     0.01	     0.99	   119.33
575	     0.01	     0.99	   119.33
574	     0.01	     0.99	   119.34
573	     0.01	     0.99	   119.35
572	     0.01	     0.99	   119.35
571	     0.01	     0.99	   119.36
570	     0.01	     0.99	   119.36
569	     0.01	     0.99	   119.37
568	     0.01	     0.99	   119.37
567	     0.01	     0.99	   119.38
566	     0.01	     0.99	   119.38
565	     0.01	     0.99	   119.39
564	     0.01	     0.99	   119.39
563	     0.01	     0.99	   119.40
562	     0.00	     1.00	   119.40
561	     0.00	     1.00	   119.41
560	     0.00	     1.00	   119.41
559	     0.00	     1.00	   119.42
558	     0.00	     1.00	   119.42
557	     0.00	     1.00	   119.43
556	     0.00	     1.00	   119.43
555	     0.00	     1.00	   119.44
554	     0.00	     1.00	   119.44
553	     0.00	     1.00	   119.45
552	     0.00	     1.00	   119.45
551	     0.00	     1.00	   119.45
550	     0.00	     1.00	   119.46
549	     0.00	     1.00	   119.46
548	     0.00	     1.00	   119.47
547	     0.00	     1.00	   119.47
546	     0.00	     1.00	   119.48
545	     0.00	     1.00	   119.48
544	     0.00	     1.00	   119.49
543	     0.00	     1.00	   119.49
542	     0.00	     1.00	   119.49
541	     0.00	     1.00	   119.50
540	     0.00	     1.00	   119.50
539	     0.00	     1.00	   119.51
538	     0.00	     1.00	   119.51
537	     0.00	     1.00	   119.51
536	     0.00	     1.00	   119.52
535	     0.00	     1.00	   119.52
534	     0.00	     1.00	   119.53
533	     0.00	     1.00	   119.53
532	     0.00	     1.00	   119.53
531	     0.00	     1.00	   119.54
530	     0.00	     1.00	   119.54
529	     0.00	     1.00	   119.55
528	     0.00	     1.00	   119.55
527	     0.00	     1.00	   119.55
526	     0.00	     1.00	   119.56
525	     0.00	     1.00	   119.56
524	     0.00	     1.00	   119.56
523	     0.00	     1.00	   119.57
522	     0.00	     1.00	   119.57
521	     0.00	     1.00	   119.58
520	     0.00	     1.00	   119.58
519	     0.00	     1.00	   119.58
518	     0.00	     1.00	   119.59
517	     0.00	     1.00	   119.59
516	     0.00	     1.00	   119.59
515	     0.00	     1.00	   119.60
514	     0.00	     1.00	   119.60
513	     0.00	     1.00	   119.60
512	     0.00	     1.00	   119.61
511	     0.00	     1.00	   119.61
510	     0.00	     1.00	   119.61
509	     0.00	     1.00	   119.62
508	     0.00	     1.00	   119.62
507	     0.00	     1.00	   119.62
506	     0.00	     1.00	   119.62
505	     0.00	     1.00	   119.63
504	     0.00	     1.00	   119.63
503	     0.00	     1.00	   119.63
502	     0.00	     1.00	   119.64
501	     0.00	     1.00	   119.64
500	     0.00	     1.00	   119.64
499	     0.00	     1.00	   119.65
498	     0.00	     1.00	   119.65
497	     0.00	     1.00	   119.65
496	     0.00	     1.00	   119.65
495	     0.00	     1.00	   119.66
494	     0.00	     1.00	   119.66
493	     0.00	     1.00	   119.66
492	     0.00	     1.00	   119.67
491	     0.00	     1.00	   119.67
490	     0.00	     1.00	   119.67
489	     0.00	     1.00	   119.67
488	     0.00	     1.00	   119.68
487	     0.00	     1.00	   119.68
486	     0.00	     1.00	   119.68
485	     0.00	     1.00	   119.68
484	     0.00	     1.00	   119.69
483	     0.00	     1.00	   119.69
482	     0.00	     1.00	   119.69
481	     0.00	     1.00	   119.70
480	     0.00	     1.00	   119.70
479	     0.00	     1.00	   119.70
478	     0.00	     1.00	   119.70
477	     0.00	     1.00	   119.71
476	     0.00	     1.00	   119.71
475	     0.00	     1.00	   119.71
474	     0.00	     1.00	   119.71
473	     0.00	     1.00	   119.71
472	     0.00	     1.00	   119.72
471	     0.00	     1.00	   119.72
470	     0.00	     1.00	   119.72
469	     0.00	     1.00	   119.72
468	     0.00	     1.00	   119.73
467	     0.00	     1.00	   119.73
466	     0.00	     1.00	   119.73
465	     0.00	     1.00	   119.73
464	     0.00	     1.00	   119.74
463	     0.00	     1.00	   119.74
462	     0.00	     1.00	   119.74
461	     0.00	     1.00	   119.74
460	     0.00	     1.00	   119.74
459	     0.00	     1.00	   119.75
458	     0.00	     1.00	   119.75
457	     0.00	     1.00	   119.75
456	     0.00	     1.00	   119.75
455	     0.00	     1.00	   119.75
454	     0.00	     1.00	   119.76
453	     0.00	     1.00	   119.76
452	     0.00	     1.00	   119.76
451	     0.00	     1.00	   119.76
450	     0.00	     1.00	   119.76
449	     0.00	     1.00	   119.77
448	     0.00	     1.00	   119.77
447	     0.00	     1.00	   119.77
446	     0.00	     1.00	   119.77
445	     0.00	     1.00	   119.77
444	     0.00	     1.00	   119.78
443	     0.00	     1.00	   119.78
442	     0.00	     1.00	   119.78
441	     0.00	     1.00	   119.78
440	     0.00	     1.00	   119.78
439	     0.00	     1.00	   119.78
438	     0.00	     1.00	   119.79
437	     0.00	     1.00	   119.79
436	     0.00	     1.00	   119.79
435	     0.00	     1.00	   119.79
434	     0.00	     1.00	   119.79
433	     0.00	     1.00	   119.80
432	     0.00	     1.00	   119.80
431	     0.00	     1.00	   119.80
430	     0.00	     1.00	   119.80
429	     0.00	     1.00	   119.80
428	     0.00	     1.00	   119.80
427	     0.00	     1.00	   119.81
426	     0.00	     1.00	   119.81
425	     0.00	     1.00	   119.81
424	     0.00	     1.00	   119.81
423	     0.00	     1.00	   119.81
422	     0.00	     1.00	   119.81
421	     0.00	     1.00	   119.81
420	     0.00	     1.00	   119.82
419	     0.00	     1.00	   119.82
418	     0.00	     1.00	   119.82
417	     0.00	     1.00	   119.82
416	     0.00	     1.00	   119.82
415	     0.00	     1.00	   119.82
414	     0.00	     1.00	   119.83
413	     0.00	     1.00	   119.83
412	     0.00	     1.00	   119.83
411	     0.00	     1.00	   119.83
410	     0.00	     1.00	   119.83
409	     0.00	     1.00	   119.83
408	     0.00	     1.00	   119.83
407	     0.00	     1.00	   119.83
406	     0.00	     1.00	   119.84
405	     0.00	     1.00	   119.84
404	     0.00	     1.00	   119.84
403	     0.00	     1.00	   119.84
402	     0.00	     1.00	   119.84
401	     0.00	     1.00	   119.84
400	     0.00	     1.00	   119.84
399	     0.00	     1.00	   119.85
398	     0.00	     1.00	   119.85
397	     0.00	     1.00	   119.85
