Please enter the monthly payment: Please enter the interest rate: Please enter the duration of the loan, in years: 
Month	Principal	 Interest	  Balance
897	    28.25	    71.75	 17219.72
896	    28.13	    71.87	 17247.85
895	    28.02	    71.98	 17275.87
894	    27.90	    72.10	 17303.77
893	    27.79	    72.21	 17331.55
892	    27.67	    72.33	 17359.22
891	    27.56	    72.44	 17386.78
890	    27.44	    72.56	 17414.22
889	    27.33	    72.67	 17441.55
888	    27.21	    72.79	 17468.76
887	    27.10	    72.90	 17495.86
886	    26.99	    73.01	 17522.85
885	    26.88	    73.12	 17549.73
884	    26.76	    73.24	 17576.49
883	    26.65	    73.35	 17603.14
882	    26.54	    73.46	 17629.69
881	    26.43	    73.57	 17656.12
880	    26.32	    73.68	 17682.44
879	    26.21	    73.79	 17708.66
878	    26.11	    73.89	 17734.76
877	    26.00	    74.00	 17760.76
876	    25.89	    74.11	 17786.65
875	    25.78	    74.22	 17812.43
874	    25.67	    74.33	 17838.10
873	    25.57	    74.43	 17863.67
872	    25.46	    74.54	 17889.13
871	    25.36	    74.64	 17914.49
870	    25.25	    74.75	 17939.74
869	    25.15	    74.85	 17964.89
868	    25.04	    74.96	 17989.93
867	    24.94	    75.06	 18014.87
866	    24.83	    75.17	 18039.70
865	    24.73	    75.27	 18064.43
864	    24.63	    75.37	 18089.06
863	    24.53	    75.47	 18113.59
862	    24.42	    75.58	 18138.01
861	    24.32	    75.68	 18162.34
860	    24.22	    75.78	 18186.56
859	    24.12	    75.88	 18210.68
858	    24.02	    75.98	 18234.70
857	    23.92	    76.08	 18258.63
856	    23.82	    76.18	 18282.45
855	    23.72	    76.28	 18306.17
854	    23.63	    76.37	 18329.80
853	    23.53	    76.47	 18353.33
852	    23.43	    76.57	 18376.76
851	    23.33	    76.67	 18400.09
850	    23.24	    76.76	 18423.33
849	    23.14	    76.86	 18446.47
848	    23.04	    76.96	 18469.51
847	    22.95	    77.05	 18492.46
846	    22.85	    77.15	 18515.31
845	    22.76	    77.24	 18538.07
844	    22.66	    77.34	 18560.73
843	    22.57	    77.43	 18583.30
842	    22.48	    77.52	 18605.78
841	    22.38	    77.62	 18628.16
840	    22.29	    77.71	 18650.45
839	    22.20	    77.80	 18672.65
838	    22.11	    77.89	 18694.75
837	    22.01	    77.99	 18716.77
836	    21.92	    78.08	 18738.69
835	    21.83	    78.17	 18760.52
834	    21.74	    78.26	 18782.26
833	    21.65	    78.35	 18803.91
832	    21.56	    78.44	 18825.47
831	    21.47	    78.53	 18846.94
830	    21.38	    78.62	 18868.33
829	    21.29	    78.71	 18889.62
828	    21.20	    78.80	 18910.82
827	    21.12	    78.88	 18931.94
826	    21.03	    78.97	 18952.97
825	    20.94	    79.06	 18973.91
824	    20.86	    79.14	 18994.77
823	    20.77	    79.23	 19015.54
822	    20.68	    79.32	 19036.22
821	    20.60	    79.40	 19056.81
820	    20.51	    79.49	 19077.33
819	    20.43	    79.57	 19097.75
818	    20.34	    79.66	 19118.09
817	    20.26	    79.74	 19138.35
816	    20.17	    79.83	 19158.52
815	    20.09	    79.91	 19178.61
814	    20.01	    79.99	 19198.62
813	    19.92	    80.08	 19218.54
812	    19.84	    80.16	 19238.38
811	    19.76	    80.24	 19258.14
810	    19.68	    80.32	 19277.81
809	    19.59	    80.41	 19297.41
808	    19.51	    80.49	 19316.92
807	    19.43	    80.57	 19336.35
806	    19.35	    80.65	 19355.70
805	    19.27	    80.73	 19374.97
804	    19.19	    80.81	 19394.17
803	    19.11	    80.89	 19413.28
802	    19.03	    80.97	 19432.31
801	    18.95	    81.05	 19451.26
800	    18.87	    81.13	 19470.14
799	    18.80	    81.20	 19488.93
798	    18.72	    81.28	 19507.65
797	    18.64	    81.36	 19526.29
796	    18.56	    81.44	 19544.85
795	    18.49	    81.51	 19563.34
794	    18.41	    81.59	 19581.75
793	    18.33	    81.67	 19600.08
792	    18.26	    81.74	 19618.34
791	    18.18	    81.82	 19636.52
790	    18.11	    81.89	 19654.63
789	    18.03	    81.97	 19672.66
788	    17.96	    82.04	 19690.61
787	    17.88	    82.12	 19708.49
786	    17.81	    82.19	 19726.30
785	    17.73	    82.27	 19744.03
784	    17.66	    82.34	 19761.69
783	    17.59	    82.41	 19779.28
782	    17.51	    82.49	 19796.79
781	    17.44	    82.56	 19814.23
780	    17.37	    82.63	 19831.60
779	    17.30	    82.70	 19848.90
778	    17.22	    82.78	 19866.12
777	    17.15	    82.85	 19883.28
776	    17.08	    82.92	 19900.36
775	    17.01	    82.99	 19917.37
774	    16.94	    83.06	 19934.31
773	    16.87	    83.13	 19951.18
772	    16.80	    83.20	 19967.98
771	    16.73	    83.27	 19984.71
770	    16.66	    83.34	 20001.37
769	    16.59	    83.41	 20017.96
768	    16.52	    83.48	 20034.49
767	    16.45	    83.55	 20050.94
766	    16.39	    83.61	 20067.33
765	    16.32	    83.68	 20083.64
764	    16.25	    83.75	 20099.90
763	    16.18	    83.82	 20116.08
762	    16.12	    83.88	 20132.19
761	    16.05	    83.95	 20148.24
760	    15.98	    84.02	 20164.23
759	    15.92	    84.08	 20180.14
758	    15.85	    84.15	 20195.99
757	    15.78	    84.22	 20211.78
756	    15.72	    84.28	 20227.49
755	    15.65	    84.35	 20243.15
754	    15.59	    84.41	 20258.74
753	    15.52	    84.48	 20274.26
752	    15.46	    84.54	 20289.72
751	    15.40	    84.60	 20305.12
750	    15.33	    84.67	 20320.45
749	    15.27	    84.73	 20335.71
748	    15.20	    84.80	 20350.92
747	    15.14	    84.86	 20366.06
746	    15.08	    84.92	 20381.14
745	    15.02	    84.98	 20396.16
744	    14.95	    85.05	 20411.11
743	    14.89	    85.11	 20426.00
742	    14.83	    85.17	 20440.83
741	    14.77	    85.23	 20455.60
740	    14.71	    85.29	 20470.31
739	    14.65	    85.35	 20484.95
738	    14.59	    85.41	 20499.54
737	    14.52	    85.48	 20514.06
736	    14.46	    85.54	 20528.53
735	    14.40	    85.60	 20542.93
734	    14.34	    85.66	 20557.28
733	    14.29	    85.71	 20571.56
732	    14.23	    85.77	 20585.79
731	    14.17	    85.83	 20599.95
730	    14.11	    85.89	 20614.06
729	    14.05	    85.95	 20628.11
728	    13.99	    86.01	 20642.10
727	    13.93	    86.07	 20656.04
726	    13.88	    86.12	 20669.91
725	    13.82	    86.18	 20683.73
724	    13.76	    86.24	 20697.49
723	    13.70	    86.30	 20711.19
722	    13.65	    86.35	 20724.84
721	    13.59	    86.41	 20738.43
720	    13.53	    86.47	 20751.96
719	    13.48	    86.52	 20765.44
718	    13.42	    86.58	 20778.86
717	    13.37	    86.63	 20792.23
716	    13.31	    86.69	 20805.54
715	    13.26	    86.74	 20818.79
714	    13.20	    86.80	 20831.99
713	    13.15	    86.85	 20845.14
712	    13.09	    86.91	 20858.23
711	    13.04	    86.96	 20871.26
710	    12.98	    87.02	 20884.25
709	    12.93	    87.07	 20897.18
708	    12.87	    87.13	 20910.05
707	    12.82	    87.18	 20922.87
706	    12.77	    87.23	 20935.64
705	    12.72	    87.28	 20948.35
704	    12.66	    87.34	 20961.02
703	    12.61	    87.39	 20973.63
702	    12.56	    87.44	 20986.18
701	    12.51	    87.49	 20998.69
700	    12.45	    87.55	 21011.14
699	    12.40	    87.60	 21023.55
698	    12.35	    87.65	 21035.90
697	    12.30	    87.70	 21048.20
696	    12.25	    87.75	 21060.44
695	    12.20	    87.80	 21072.64
694	    12.15	    87.85	 21084.79
693	    12.10	    87.90	 21096.88
692	    12.05	    87.95	 21108.93
691	    12.00	    88.00	 21120.93
690	    11.95	    88.05	 21132.87
689	    11.90	    88.10	 21144.77
688	    11.85	    88.15	 21156.62
687	    11.80	    88.20	 21168.42
686	    11.75	    88.25	 21180.16
685	    11.70	    88.30	 21191.86
684	    11.65	    88.35	 21203.52
683	    11.60	    88.40	 21215.12
682	    11.56	    88.44	 21226.68
681	    11.51	    88.49	 21238.18
680	    11.46	    88.54	 21249.64
679	    11.41	    88.59	 21261.06
678	    11.36	    88.64	 21272.42
677	    11.32	    88.68	 21283.74
676	    11.27	    88.73	 21295.01
675	    11.22	    88.78	 21306.23
674	    11.18	    88.82	 21317.41
673	    11.13	    88.87	 21328.54
672	    11.08	    88.92	 21339.63
671	    11.04	    88.96	 21350.67
670	    10.99	    89.01	 21361.66
669	    10.95	    89.05	 21372.61
668	    10.90	    89.10	 21383.51
667	    10.86	    89.14	 21394.36
666	    10.81	    89.19	 21405.18
665	    10.77	    89.23	 21415.94
664	    10.72	    89.28	 21426.67
663	    10.68	    89.32	 21437.34
662	    10.63	    89.37	 21447.98
661	    10.59	    89.41	 21458.57
660	    10.55	    89.45	 21469.11
659	    10.50	    89.50	 21479.61
658	    10.46	    89.54	 21490.07
657	    10.41	    89.59	 21500.49
656	    10.37	    89.63	 21510.86
655	    10.33	    89.67	 21521.19
654	    10.29	    89.71	 21531.47
653	    10.24	    89.76	 21541.71
652	    10.20	    89.80	 21551.91
651	    10.16	    89.84	 21562.07
650	    10.12	    89.88	 21572.19
649	    10.07	    89.93	 21582.26
648	    10.03	    89.97	 21592.29
647	     9.99	    90.01	 21602.28
646	     9.95	    90.05	 21612.23
645	     9.91	    90.09	 21622.14
644	     9.87	    90.13	 21632.01
643	     9.83	    90.17	 21641.83
642	     9.78	    90.22	 21651.62
641	     9.74	    90.26	 21661.36
640	     9.70	    90.30	 21671.07
639	     9.66	    90.34	 21680.73
638	     9.62	    90.38	 21690.35
637	     9.58	    90.42	 21699.94
636	     9.54	    90.46	 21709.48
635	     9.50	    90.50	 21718.99
634	     9.46	    90.54	 21728.45
633	     9.43	    90.57	 21737.88
632	     9.39	    90.61	 21747.26
631	     9.35	    90.65	 21756.61
630	     9.31	    90.69	 21765.92
629	     9.27	    90.73	 21775.19
628	     9.23	    90.77	 21784.42
627	     9.19	    90.81	 21793.61
626	     9.16	    90.84	 21802.77
625	     9.12	    90.88	 21811.89
624	     9.08	    90.92	 21820.97
623	     9.04	    90.96	 21830.01
622	     9.00	    91.00	 21839.01
621	     8.97	    91.03	 21847.98
620	     8.93	    91.07	 21856.91
619	     8.89	    91.11	 21865.80
618	     8.86	    91.14	 21874.66
617	     8.82	    91.18	 21883.47
616	     8.78	    91.22	 21892.26
615	     8.75	    91.25	 21901.00
614	     8.71	    91.29	 21909.71
613	     8.67	    91.33	 21918.39
612	     8.64	    91.36	 21927.02
611	     8.60	    91.40	 21935.62
610	     8.57	    91.43	 21944.19
609	     8.53	    91.47	 21952.72
608	     8.49	    91.51	 21961.22
607	     8.46	    91.54	 21969.68
606	     8.42	    91.58	 21978.10
605	     8.39	    91.61	 21986.49
604	     8.35	    91.65	 21994.84
603	     8.32	    91.68	 22003.16
602	     8.29	    91.71	 22011.45
601	     8.25	    91.75	 22019.70
600	     8.22	    91.78	 22027.92
599	     8.18	    91.82	 22036.10
598	     8.15	    91.85	 22044.25
597	     8.12	    91.88	 22052.37
596	     8.08	    91.92	 22060.45
595	     8.05	    91.95	 22068.49
594	     8.01	    91.99	 22076.51
593	     7.98	    92.02	 22084.49
592	     7.95	    92.05	 22092.44
591	     7.92	    92.08	 22100.35
590	     7.88	    92.12	 22108.24
589	     7.85	    92.15	 22116.09
588	     7.82	    92.18	 22123.90
587	     7.78	    92.22	 22131.69
586	     7.75	    92.25	 22139.44
585	     7.72	    92.28	 22147.16
584	     7.69	    92.31	 22154.85
583	     7.66	    92.34	 22162.50
582	     7.62	    92.38	 22170.13
581	     7.59	    92.41	 22177.72
580	     7.56	    92.44	 22185.28
579	     7.53	    92.47	 22192.81
578	     7.50	    92.50	 22200.31
577	     7.47	    92.53	 22207.78
576	     7.44	    92.56	 22215.22
575	     7.41	    92.59	 22222.62
574	     7.38	    92.62	 22230.00
573	     7.34	    92.66	 22237.34
572	     7.31	    92.69	 22244.65
571	     7.28	    92.72	 22251.94
570	     7.25	    92.75	 22259.19
569	     7.22	    92.78	 22266.42
568	     7.19	    92.81	 22273.61
567	     7.16	    92.84	 22280.77
566	     7.13	    92.87	 22287.91
565	     7.10	    92.90	 22295.01
564	     7.07	    92.93	 22302.08
563	     7.05	    92.95	 22309.13
562	     7.02	    92.98	 22316.15
561	     6.99	    93.01	 22323.13
560	     6.96	    93.04	 22330.09
559	     6.93	    93.07	 22337.02
558	     6.90	    93.10	 22343.92
557	     6.87	    93.13	 22350.79
556	     6.84	    93.16	 22357.63
555	     6.81	    93.19	 22364.45
554	     6.79	    93.21	 22371.24
553	     6.76	    93.24	 22377.99
552	     6.73	    93.27	 22384.72
551	     6.70	    93.30	 22391.43
550	     6.67	    93.33	 22398.10
549	     6.65	    93.35	 22404.75
548	     6.62	    93.38	 22411.37
547	     6.59	    93.41	 22417.96
546	     6.56	    93.44	 22424.52
545	     6.54	    93.46	 22431.06
544	     6.51	    93.49	 22437.57
543	     6.48	    93.52	 22444.05
542	     6.46	    93.54	 22450.51
541	     6.43	    93.57	 22456.94
540	     6.40	    93.60	 22463.34
539	     6.38	    93.62	 22469.72
538	     6.35	    93.65	 22476.07
537	     6.32	    93.68	 22482.39
536	     6.30	    93.70	 22488.69
535	     6.27	    93.73	 22494.96
534	     6.24	    93.76	 22501.21
533	     6.22	    93.78	 22507.42
532	     6.19	    93.81	 22513.62
531	     6.17	    93.83	 22519.79
530	     6.14	    93.86	 22525.93
529	     6.12	    93.88	 22532.04
528	     6.09	    93.91	 22538.14
527	     6.07	    93.93	 22544.20
526	     6.04	    93.96	 22550.24
525	     6.02	    93.98	 22556.26
524	     5.99	    94.01	 22562.25
523	     5.97	    94.03	 22568.21
522	     5.94	    94.06	 22574.15
521	     5.92	    94.08	 22580.07
520	     5.89	    94.11	 22585.96
519	     5.87	    94.13	 22591.83
518	     5.84	    94.16	 22597.67
517	     5.82	    94.18	 22603.49
516	     5.79	    94.21	 22609.29
515	     5.77	    94.23	 22615.06
514	     5.75	    94.25	 22620.80
513	     5.72	    94.28	 22626.53
512	     5.70	    94.30	 22632.23
511	     5.68	    94.32	 22637.90
510	     5.65	    94.35	 22643.55
509	     5.63	    94.37	 22649.18
508	     5.61	    94.39	 22654.79
507	     5.58	    94.42	 22660.37
506	     5.56	    94.44	 22665.93
505	     5.54	    94.46	 22671.46
504	     5.51	    94.49	 22676.98
503	     5.49	    94.51	 22682.46
502	     5.47	    94.53	 22687.93
501	     5.44	    94.56	 22693.38
500	     5.42	    94.58	 22698.80
499	     5.40	    94.60	 22704.20
498	     5.38	    94.62	 22709.57
497	     5.35	    94.65	 22714.93
496	     5.33	    94.67	 22720.26
495	     5.31	    94.69	 22725.57
494	     5.29	    94.71	 22730.86
493	     5.27	    94.73	 22736.12
492	     5.24	    94.76	 22741.37
491	     5.22	    94.78	 22746.59
490	     5.20	    94.80	 22751.79
489	     5.18	    94.82	 22756.97
488	     5.16	    94.84	 22762.13
487	     5.14	    94.86	 22767.27
486	     5.12	    94.88	 22772.38
485	     5.09	    94.91	 22777.47
484	     5.07	    94.93	 22782.55
483	     5.05	    94.95	 22787.60
482	     5.03	    94.97	 22792.63
481	     5.01	    94.99	 22797.64
480	     4.99	    95.01	 22802.63
479	     4.97	    95.03	 22807.60
478	     4.95	    95.05	 22812.54
477	     4.93	    95.07	 22817.47
476	     4.91	    95.09	 22822.38
475	     4.89	    95.11	 22827.27
474	     4.87	    95.13	 22832.13
473	     4.85	    95.15	 22836.98
472	     4.83	    95.17	 22841.80
471	     4.81	    95.19	 22846.61
470	     4.79	    95.21	 22851.39
469	     4.77	    95.23	 22856.16
468	     4.75	    95.25	 22860.91
467	     4.73	    95.27	 22865.63
466	     4.71	    95.29	 22870.34
465	     4.69	    95.31	 22875.03
464	     4.67	    95.33	 22879.70
463	     4.65	    95.35	 22884.34
462	     4.63	    95.37	 22888.97
461	     4.61	    95.39	 22893.58
460	     4.59	    95.41	 22898.17
459	     4.57	    95.43	 22902.75
458	     4.55	    95.45	 22907.30
457	     4.53	    95.47	 22911.83
456	     4.52	    95.48	 22916.35
455	     4.50	    95.50	 22920.85
454	     4.48	    95.52	 22925.32
453	     4.46	    95.54	 22929.78
452	     4.44	    95.56	 22934.22
451	     4.42	    95.58	 22938.65
450	     4.40	    95.60	 22943.05
449	     4.39	    95.61	 22947.43
448	     4.37	    95.63	 22951.80
447	     4.35	    95.65	 22956.15
446	     4.33	    95.67	 22960.48
445	     4.31	    95.69	 22964.80
444	     4.30	    95.70	 22969.09
443	     4.28	    95.72	 22973.37
442	     4.26	    95.74	 22977.63
441	     4.24	    95.76	 22981.87
