Please enter the monthly payment: Please enter the interest rate: Please enter the duration of the loan, in years: 
Month	Principal	 Interest	  Balance
1053	     0.00	     1.00	    12.00
1052	     0.00	     1.00	    12.00
1051	     0.00	     1.00	    12.00
1050	     0.00	     1.00	    12.00
1049	     0.00	     1.00	    12.00
1048	     0.00	     1.00	    12.00
1047	     0.00	     1.00	    12.00
1046	     0.00	     1.00	    12.00
1045	     0.00	     1.00	    12.00
1044	     0.00	     1.00	    12.00
1043	     0.00	     1.00	    12.00
1042	     0.00	     1.00	    12.00
1041	     0.00	     1.00	    12.00
1040	     0.00	     1.00	    12.00
1039	     0.00	     1.00	    12.00
1038	     0.00	     1.00	    12.00
1037	     0.00	     1.00	    12.00
1036	     0.00	     1.00	    12.00
1035	     0.00	     1.00	    12.00
1034	     0.00	     1.00	    12.00
1033	     0.00	     1.00	    12.00
1032	     0.00	     1.00	    12.00
1031	     0.00	     1.00	    12.00
1030	     0.00	     1.00	    12.00
1029	     0.00	     1.00	    12.00
1028	     0.00	     1.00	    12.00
1027	     0.00	     1.00	    12.00
1026	     0.00	     1.00	    12.00
1025	     0.00	     1.00	    12.00
1024	     0.00	     1.00	    12.00
1023	     0.00	     1.00	    12.00
1022	     0.00	     1.00	    12.00
1021	     0.00	     1.00	    12.00
1020	     0.00	     1.00	    12.00
1019	     0.00	     1.00	    12.00
1018	     0.00	     1.00	    12.00
1017	     0.00	     1.00	    12.00
1016	     0.00	     1.00	    12.00
1015	     0.00	     1.00	    12.00
1014	     0.00	     1.00	    12.00
1013	     0.00	     1.00	    12.00
1012	     0.00	     1.00	    12.00
1011	     0.00	     1.00	    12.00
1010	     0.00	     1.00	    12.00
1009	     0.00	     1.00	    12.00
1008	     0.00	     1.00	    12.00
1007	     0.00	     1.00	    12.00
1006	     0.00	     1.00	    12.00
1005	     0.00	     1.00	    12.00
1004	     0.00	     1.00	    12.00
1003	     0.00	     1.00	    12.00
1002	     0.00	     1.00	    12.00
1001	     0.00	     1.00	    12.00
1000	     0.00	     1.00	    12.00
999	     0.00	     1.00	    12.00
998	     0.00	     1.00	    12.00
997	     0.00	     1.00	    12.00
996	     0.00	     1.00	    12.00
995	     0.00	     1.00	    12.00
994	     0.00	     1.00	    12.00
993	     0.00	     1.00	    12.00
992	     0.00	     1.00	    12.00
991	     0.00	     1.00	    12.00
990	     0.00	     1.00	    12.00
989	     0.00	     1.00	    12.00
988	     0.00	     1.00	    12.00
987	     0.00	     1.00	    12.00
986	     0.00	     1.00	    12.00
985	     0.00	     1.00	    12.00
984	     0.00	     1.00	    12.00
983	     0.00	     1.00	    12.00
982	     0.00	     1.00	    12.00
981	     0.00	     1.00	    12.00
980	     0.00	     1.00	    12.00
979	     0.00	     1.00	    12.00
978	     0.00	     1.00	    12.00
977	     0.00	     1.00	    12.00
976	     0.00	     1.00	    12.00
975	     0.00	     1.00	    12.00
974	     0.00	     1.00	    12.00
973	     0.00	     1.00	    12.00
972	     0.00	     1.00	    12.00
971	     0.00	     1.00	    12.00
970	     0.00	     1.00	    12.00
969	     0.00	     1.00	    12.00
968	     0.00	     1.00	    12.00
967	     0.00	     1.00	    12.00
966	     0.00	     1.00	    12.00
965	     0.00	     1.00	    12.00
964	     0.00	     1.00	    12.00
963	     0.00	     1.00	    12.00
962	     0.00	     1.00	    12.00
961	     0.00	     1.00	    12.00
960	     0.00	     1.00	    12.00
959	     0.00	     1.00	    12.00
958	     0.00	     1.00	    12.00
957	     0.00	     1.00	    12.00
956	     0.00	     1.00	    12.00
955	     0.00	     1.00	    12.00
954	     0.00	     1.00	    12.00
953	     0.00	     1.00	    12.00
952	     0.00	     1.00	    12.00
951	     0.00	     1.00	    12.00
950	     0.00	     1.00	    12.00
949	     0.00	     1.00	    12.00
948	     0.00	     1.00	    12.00
947	     0.00	     1.00	    12.00
946	     0.00	     1.00	    12.00
945	     0.00	     1.00	    12.00
944	     0.00	     1.00	    12.00
943	     0.00	     1.00	    12.00
942	     0.00	     1.00	    12.00
941	     0.00	     1.00	    12.00
940	     0.00	     1.00	    12.00
939	     0.00	     1.00	    12.00
938	     0.00	     1.00	    12.00
937	     0.00	     1.00	    12.00
936	     0.00	     1.00	    12.00
935	     0.00	     1.00	    12.00
934	     0.00	     1.00	    12.00
933	     0.00	     1.00	    12.00
932	     0.00	     1.00	    12.00
931	     0.00	     1.00	    12.00
930	     0.00	     1.00	    12.00
929	     0.00	     1.00	    12.00
928	     0.00	     1.00	    12.00
927	     0.00	     1.00	    12.00
926	     0.00	     1.00	    12.00
925	     0.00	     1.00	    12.00
924	     0.00	     1.00	    12.00
923	     0.00	     1.00	    12.00
922	     0.00	     1.00	    12.00
921	     0.00	     1.00	    12.00
920	     0.00	     1.00	    12.00
919	     0.00	     1.00	    12.00
918	     0.00	     1.00	    12.00
917	     0.00	     1.00	    12.00
916	     0.00	     1.00	    12.00
915	     0.00	     1.00	    12.00
914	     0.00	     1.00	    12.00
913	     0.00	     1.00	    12.00
912	     0.00	     1.00	    12.00
911	     0.00	     1.00	    12.00
910	     0.00	     1.00	    12.00
909	     0.00	     1.00	    12.00
908	     0.00	     1.00	    12.00
907	     0.00	     1.00	    12.00
906	     0.00	     1.00	    12.00
905	     0.00	     1.00	    12.00
904	     0.00	     1.00	    12.00
903	     0.00	     1.00	    12.00
902	     0.00	     1.00	    12.00
901	     0.00	     1.00	    12.00
900	     0.00	     1.00	    12.00
899	     0.00	     1.00	    12.00
898	     0.00	     1.00	    12.00
897	     0.00	     1.00	    12.00
896	     0.00	     1.00	    12.00
895	     0.00	     1.00	    12.00
894	     0.00	     1.00	    12.00
893	     0.00	     1.00	    12.00
892	     0.00	     1.00	    12.00
891	     0.00	     1.00	    12.00
890	     0.00	     1.00	    12.00
889	     0.00	     1.00	    12.00
888	     0.00	     1.00	    12.00
887	     0.00	     1.00	    12.00
886	     0.00	     1.00	    12.00
885	     0.00	     1.00	    12.00
884	     0.00	     1.00	    12.00
883	     0.00	     1.00	    12.00
882	     0.00	     1.00	    12.00
881	     0.00	     1.00	    12.00
880	     0.00	     1.00	    12.00
879	     0.00	     1.00	    12.00
878	     0.00	     1.00	    12.00
877	     0.00	     1.00	    12.00
876	     0.00	     1.00	    12.00
875	     0.00	     1.00	    12.00
874	     0.00	     1.00	    12.00
873	     0.00	     1.00	    12.00
872	     0.00	     1.00	    12.00
871	     0.00	     1.00	    12.00
870	     0.00	     1.00	    12.00
869	     0.00	     1.00	    12.00
868	     0.00	     1.00	    12.00
867	     0.00	     1.00	    12.00
866	     0.00	     1.00	    12.00
865	     0.00	     1.00	    12.00
864	     0.00	     1.00	    12.00
863	     0.00	     1.00	    12.00
862	     0.00	     1.00	    12.00
861	     0.00	     1.00	    12.00
860	     0.00	     1.00	    12.00
859	     0.00	     1.00	    12.00
858	     0.00	     1.00	    12.00
857	     0.00	     1.00	    12.00
856	     0.00	     1.00	    12.00
855	     0.00	     1.00	    12.00
854	     0.00	     1.00	    12.00
853	     0.00	     1.00	    12.00
852	     0.00	     1.00	    12.00
851	     0.00	     1.00	    12.00
850	     0.00	     1.00	    12.00
849	     0.00	     1.00	    12.00
848	     0.00	     1.00	    12.00
847	     0.00	     1.00	    12.00
846	     0.00	     1.00	    12.00
845	     0.00	     1.00	    12.00
844	     0.00	     1.00	    12.00
843	     0.00	     1.00	    12.00
842	     0.00	     1.00	    12.00
841	     0.00	     1.00	    12.00
840	     0.00	     1.00	    12.00
839	     0.00	     1.00	    12.00
838	     0.00	     1.00	    12.00
837	     0.00	     1.00	    12.00
836	     0.00	     1.00	    12.00
835	     0.00	     1.00	    12.00
834	     0.00	     1.00	    12.00
833	     0.00	     1.00	    12.00
832	     0.00	     1.00	    12.00
831	     0.00	     1.00	    12.00
830	     0.00	     1.00	    12.00
829	     0.00	     1.00	    12.00
828	     0.00	     1.00	    12.00
827	     0.00	     1.00	    12.00
826	     0.00	     1.00	    12.00
825	     0.00	     1.00	    12.00
824	     0.00	     1.00	    12.00
823	     0.00	     1.00	    12.00
822	     0.00	     1.00	    12.00
821	     0.00	     1.00	    12.00
820	     0.00	     1.00	    12.00
819	     0.00	     1.00	    12.00
818	     0.00	     1.00	    12.00
817	     0.00	     1.00	    12.00
816	     0.00	     1.00	    12.00
815	     0.00	     1.00	    12.00
814	     0.00	     1.00	    12.00
813	     0.00	     1.00	    12.00
812	     0.00	     1.00	    12.00
811	     0.00	     1.00	    12.00
810	     0.00	     1.00	    12.00
809	     0.00	     1.00	    12.00
808	     0.00	     1.00	    12.00
807	     0.00	     1.00	    12.00
806	     0.00	     1.00	    12.00
805	     0.00	     1.00	    12.00
804	     0.00	     1.00	    12.00
803	     0.00	     1.00	    12.00
802	     0.00	     1.00	    12.00
801	     0.00	     1.00	    12.00
800	     0.00	     1.00	    12.00
799	     0.00	     1.00	    12.00
798	     0.00	     1.00	    12.00
797	     0.00	     1.00	    12.00
796	     0.00	     1.00	    12.00
795	     0.00	     1.00	    12.00
794	     0.00	     1.00	    12.00
793	     0.00	     1.00	    12.00
792	     0.00	     1.00	    12.00
791	     0.00	     1.00	    12.00
790	     0.00	     1.00	    12.00
789	     0.00	     1.00	    12.00
788	     0.00	     1.00	    12.00
787	     0.00	     1.00	    12.00
786	     0.00	     1.00	    12.00
785	     0.00	     1.00	    12.00
784	     0.00	     1.00	    12.00
783	     0.00	     1.00	    12.00
782	     0.00	     1.00	    12.00
781	     0.00	     1.00	    12.00
780	     0.00	     1.00	    12.00
779	     0.00	     1.00	    12.00
778	     0.00	     1.00	    12.00
777	     0.00	     1.00	    12.00
776	     0.00	     1.00	    12.00
775	     0.00	     1.00	    12.00
774	     0.00	     1.00	    12.00
773	     0.00	     1.00	    12.00
772	     0.00	     1.00	    12.00
771	     0.00	     1.00	    12.00
770	     0.00	     1.00	    12.00
769	     0.00	     1.00	    12.00
768	     0.00	     1.00	    12.00
767	     0.00	     1.00	    12.00
766	     0.00	     1.00	    12.00
765	     0.00	     1.00	    12.00
764	     0.00	     1.00	    12.00
763	     0.00	     1.00	    12.00
762	     0.00	     1.00	    12.00
761	     0.00	     1.00	    12.00
760	     0.00	     1.00	    12.00
759	     0.00	     1.00	    12.00
758	     0.00	     1.00	    12.00
757	     0.00	     1.00	    12.00
756	     0.00	     1.00	    12.00
755	     0.00	     1.00	    12.00
754	     0.00	     1.00	    12.00
753	     0.00	     1.00	    12.00
752	     0.00	     1.00	    12.00
751	     0.00	     1.00	    12.00
750	     0.00	     1.00	    12.00
749	     0.00	     1.00	    12.00
748	     0.00	     1.00	    12.00
747	     0.00	     1.00	    12.00
746	     0.00	     1.00	    12.00
745	     0.00	     1.00	    12.00
744	     0.00	     1.00	    12.00
743	     0.00	     1.00	    12.00
742	     0.00	     1.00	    12.00
741	     0.00	     1.00	    12.00
740	     0.00	     1.00	    12.00
739	     0.00	     1.00	    12.00
738	     0.00	     1.00	    12.00
737	     0.00	     1.00	    12.00
736	     0.00	     1.00	    12.00
735	     0.00	     1.00	    12.00
734	     0.00	     1.00	    12.00
733	     0.00	     1.00	    12.00
732	     0.00	     1.00	    12.00
731	     0.00	     1.00	    12.00
730	     0.00	     1.00	    12.00
729	     0.00	     1.00	    12.00
728	     0.00	     1.00	    12.00
727	     0.00	     1.00	    12.00
726	     0.00	     1.00	    12.00
725	     0.00	     1.00	    12.00
724	     0.00	     1.00	    12.00
723	     0.00	     1.00	    12.00
722	     0.00	     1.00	    12.00
721	     0.00	     1.00	    12.00
720	     0.00	     1.00	    12.00
719	     0.00	     1.00	    12.00
718	     0.00	     1.00	    12.00
717	     0.00	     1.00	    12.00
716	     0.00	     1.00	    12.00
715	     0.00	     1.00	    12.00
714	     0.00	     1.00	    12.00
713	     0.00	     1.00	    12.00
712	     0.00	     1.00	    12.00
711	     0.00	     1.00	    12.00
710	     0.00	     1.00	    12.00
709	     0.00	     1.00	    12.00
708	     0.00	     1.00	    12.00
707	     0.00	     1.00	    12.00
706	     0.00	     1.00	    12.00
705	     0.00	     1.00	    12.00
704	     0.00	     1.00	    12.00
703	     0.00	     1.00	    12.00
702	     0.00	     1.00	    12.00
701	     0.00	     1.00	    12.00
700	     0.00	     1.00	    12.00
699	     0.00	     1.00	    12.00
698	     0.00	     1.00	    12.00
697	     0.00	     1.00	    12.00
696	     0.00	     1.00	    12.00
695	     0.00	     1.00	    12.00
694	     0.00	     1.00	    12.00
693	     0.00	     1.00	    12.00
692	     0.00	     1.00	    12.00
691	     0.00	     1.00	    12.00
690	     0.00	     1.00	    12.00
689	     0.00	     1.00	    12.00
688	     0.00	     1.00	    12.00
687	     0.00	     1.00	    12.00
686	     0.00	     1.00	    12.00
685	     0.00	     1.00	    12.00
684	     0.00	     1.00	    12.00
683	     0.00	     1.00	    12.00
682	     0.00	     1.00	    12.00
681	     0.00	     1.00	    12.00
680	     0.00	     1.00	    12.00
679	     0.00	     1.00	    12.00
678	     0.00	     1.00	    12.00
677	     0.00	     1.00	    12.00
676	     0.00	     1.00	    12.00
675	     0.00	     1.00	    12.00
674	     0.00	     1.00	    12.00
673	     0.00	     1.00	    12.00
672	     0.00	     1.00	    12.00
671	     0.00	     1.00	    12.00
670	     0.00	     1.00	    12.00
669	     0.00	     1.00	    12.00
668	     0.00	     1.00	    12.00
667	     0.00	     1.00	    12.00
666	     0.00	     1.00	    12.00
665	     0.00	     1.00	    12.00
664	     0.00	     1.00	    12.00
663	     0.00	     1.00	    12.00
662	     0.00	     1.00	    12.00
661	     0.00	     1.00	    12.00
660	     0.00	     1.00	    12.00
659	     0.00	     1.00	    12.00
658	     0.00	     1.00	    12.00
657	     0.00	     1.00	    12.00
656	     0.00	     1.00	    12.00
655	     0.00	     1.00	    12.00
654	     0.00	     1.00	    12.00
653	     0.00	     1.00	    12.00
652	     0.00	     1.00	    12.00
651	     0.00	     1.00	    12.00
650	     0.00	     1.00	    12.00
649	     0.00	     1.00	    12.00
648	     0.00	     1.00	    12.00
647	     0.00	     1.00	    12.00
646	     0.00	     1.00	    12.00
645	     0.00	     1.00	    12.00
644	     0.00	     1.00	    12.00
643	     0.00	     1.00	    12.00
642	     0.00	     1.00	    12.00
641	     0.00	     1.00	    12.00
640	     0.00	     1.00	    12.00
639	     0.00	     1.00	    12.00
638	     0.00	     1.00	    12.00
637	     0.00	     1.00	    12.00
636	     0.00	     1.00	    12.00
635	     0.00	     1.00	    12.00
634	     0.00	     1.00	    12.00
633	     0.00	     1.00	    12.00
632	     0.00	     1.00	    12.00
631	     0.00	     1.00	    12.00
630	     0.00	     1.00	    12.00
629	     0.00	     1.00	    12.00
628	     0.00	     1.00	    12.00
627	     0.00	     1.00	    12.00
626	     0.00	     1.00	    12.00
625	     0.00	     1.00	    12.00
624	     0.00	     1.00	    12.00
623	     0.00	     1.00	    12.00
622	     0.00	     1.00	    12.00
621	     0.00	     1.00	    12.00
620	     0.00	     1.00	    12.00
619	     0.00	     1.00	    12.00
618	     0.00	     1.00	    12.00
617	     0.00	     1.00	    12.00
616	     0.00	     1.00	    12.00
615	     0.00	     1.00	    12.00
614	     0.00	     1.00	    12.00
613	     0.00	     1.00	    12.00
612	     0.00	     1.00	    12.00
611	     0.00	     1.00	    12.00
610	     0.00	     1.00	    12.00
609	     0.00	     1.00	    12.00
608	     0.00	     1.00	    12.00
607	     0.00	     1.00	    12.00
606	     0.00	     1.00	    12.00
605	     0.00	     1.00	    12.00
604	     0.00	     1.00	    12.00
603	     0.00	     1.00	    12.00
602	     0.00	     1.00	    12.00
601	     0.00	     1.00	    12.00
600	     0.00	     1.00	    12.00
599	     0.00	     1.00	    12.00
598	     0.00	     1.00	    12.00
597	     0.00	     1.00	    12.00
596	     0.00	     1.00	    12.00
595	     0.00	     1.00	    12.00
594	     0.00	     1.00	    12.00
593	     0.00	     1.00	    12.00
592	     0.00	     1.00	    12.00
591	     0.00	     1.00	    12.00
590	     0.00	     1.00	    12.00
589	     0.00	     1.00	    12.00
588	     0.00	     1.00	    12.00
587	     0.00	     1.00	    12.00
586	     0.00	     1.00	    12.00
585	     0.00	     1.00	    12.00
584	     0.00	     1.00	    12.00
583	     0.00	     1.00	    12.00
582	     0.00	     1.00	    12.00
581	     0.00	     1.00	    12.00
580	     0.00	     1.00	    12.00
579	     0.00	     1.00	    12.00
578	     0.00	     1.00	    12.00
577	     0.00	     1.00	    12.00
576	     0.00	     1.00	    12.00
575	     0.00	     1.00	    12.00
574	     0.00	     1.00	    12.00
573	     0.00	     1.00	    12.00
572	     0.00	     1.00	    12.00
571	     0.00	     1.00	    12.00
570	     0.00	     1.00	    12.00
569	     0.00	     1.00	    12.00
568	     0.00	     1.00	    12.00
567	     0.00	     1.00	    12.00
566	     0.00	     1.00	    12.00
565	     0.00	     1.00	    12.00
564	     0.00	     1.00	    12.00
563	     0.00	     1.00	    12.00
562	     0.00	     1.00	    12.00
561	     0.00	     1.00	    12.00
560	     0.00	     1.00	    12.00
559	     0.00	     1.00	    12.00
558	     0.00	     1.00	    12.00
557	     0.00	     1.00	    12.00
556	     0.00	     1.00	    12.00
555	     0.00	     1.00	    12.00
554	     0.00	     1.00	    12.00
553	     0.00	     1.00	    12.00
552	     0.00	     1.00	    12.00
551	     0.00	     1.00	    12.00
550	     0.00	     1.00	    12.00
549	     0.00	     1.00	    12.00
548	     0.00	     1.00	    12.00
547	     0.00	     1.00	    12.00
546	     0.00	     1.00	    12.00
545	     0.00	     1.00	    12.00
544	     0.00	     1.00	    12.00
543	     0.00	     1.00	    12.00
542	     0.00	     1.00	    12.00
541	     0.00	     1.00	    12.00
540	     0.00	     1.00	    12.00
539	     0.00	     1.00	    12.00
538	     0.00	     1.00	    12.00
537	     0.00	     1.00	    12.00
536	     0.00	     1.00	    12.00
535	     0.00	     1.00	    12.00
534	     0.00	     1.00	    12.00
533	     0.00	     1.00	    12.00
532	     0.00	     1.00	    12.00
531	     0.00	     1.00	    12.00
530	     0.00	     1.00	    12.00
529	     0.00	     1.00	    12.00
528	     0.00	     1.00	    12.00
527	     0.00	     1.00	    12.00
526	     0.00	     1.00	    12.00
525	     0.00	     1.00	    12.00
524	     0.00	     1.00	    12.00
523	     0.00	     1.00	    12.00
522	     0.00	     1.00	    12.00
521	     0.00	     1.00	    12.00
520	     0.00	     1.00	    12.00
519	     0.00	     1.00	    12.00
518	     0.00	     1.00	    12.00
517	     0.00	     1.00	    12.00
516	     0.00	     1.00	    12.00
515	     0.00	     1.00	    12.00
514	     0.00	     1.00	    12.00
513	     0.00	     1.00	    12.00
512	     0.00	     1.00	    12.00
511	     0.00	     1.00	    12.00
510	     0.00	     1.00	    12.00
509	     0.00	     1.00	    12.00
508	     0.00	     1.00	    12.00
507	     0.00	     1.00	    12.00
506	     0.00	     1.00	    12.00
505	     0.00	     1.00	    12.00
504	     0.00	     1.00	    12.00
503	     0.00	     1.00	    12.00
502	     0.00	     1.00	    12.00
501	     0.00	     1.00	    12.00
500	     0.00	     1.00	    12.00
499	     0.00	     1.00	    12.00
498	     0.00	     1.00	    12.00
497	     0.00	     1.00	    12.00
496	     0.00	     1.00	    12.00
495	     0.00	     1.00	    12.00
494	     0.00	     1.00	    12.00
493	     0.00	     1.00	    12.00
492	     0.00	     1.00	    12.00
491	     0.00	     1.00	    12.00
490	     0.00	     1.00	    12.00
489	     0.00	     1.00	    12.00
488	     0.00	     1.00	    12.00
487	     0.00	     1.00	    12.00
486	     0.00	     1.00	    12.00
485	     0.00	     1.00	    12.00
484	     0.00	     1.00	    12.00
483	     0.00	     1.00	    12.00
482	     0.00	     1.00	    12.00
481	     0.00	     1.00	    12.00
480	     0.00	     1.00	    12.00
479	     0.00	     1.00	    12.00
478	     0.00	     1.00	    12.00
477	     0.00	     1.00	    12.00
476	     0.00	     1.00	    12.00
475	     0.00	     1.00	    12.00
474	     0.00	     1.00	    12.00
473	     0.00	     1.00	    12.00
472	     0.00	     1.00	    12.00
471	     0.00	     1.00	    12.00
470	     0.00	     1.00	    12.00
469	     0.00	     1.00	    12.00
468	     0.00	     1.00	    12.00
467	     0.00	     1.00	    12.00
466	     0.00	     1.00	    12.00
465	     0.00	     1.00	    12.00
464	     0.00	     1.00	    12.00
463	     0.00	     1.00	    12.00
462	     0.00	     1.00	    12.00
461	     0.00	     1.00	    12.00
460	     0.00	     1.00	    12.00
459	     0.00	     1.00	    12.00
458	     0.00	     1.00	    12.00
457	     0.00	     1.00	    12.00
456	     0.00	     1.00	    12.00
455	     0.00	     1.00	    12.00
454	     0.00	     1.00	    12.00
453	     0.00	     1.00	    12.00
452	     0.00	     1.00	    12.00
451	     0.00	     1.00	    12.00
450	     0.00	     1.00	    12.00
449	     0.00	     1.00	    12.00
448	     0.00	     1.00	    12.00
447	     0.00	     1.00	    12.00
446	     0.00	     1.00	    12.00
445	     0.00	     1.00	    12.00
444	     0.00	     1.00	    12.00
443	     0.00	     1.00	    12.00
442	     0.00	     1.00	    12.00
441	     0.00	     1.00	    12.00
440	     0.00	     1.00	    12.00
439	     0.00	     1.00	    12.00
438	     0.00	     1.00	    12.00
437	     0.00	     1.00	    12.00
436	     0.00	     1.00	    12.00
435	     0.00	     1.00	    12.00
434	     0.00	     1.00	    12.00
433	     0.00	     1.00	    12.00
432	     0.00	     1.00	    12.00
431	     0.00	     1.00	    12.00
430	     0.00	     1.00	    12.00
429	     0.00	     1.00	    12.00
428	     0.00	     1.00	    12.00
427	     0.00	     1.00	    12.00
426	     0.00	     1.00	    12.00
425	     0.00	     1.00	    12.00
424	     0.00	     1.00	    12.00
423	     0.00	     1.00	    12.00
422	     0.00	     1.00	    12.00
421	     0.00	     1.00	    12.00
420	     0.00	     1.00	    12.00
419	     0.00	     1.00	    12.00
418	     0.00	     1.00	    12.00
417	     0.00	     1.00	    12.00
416	     0.00	     1.00	    12.00
415	     0.00	     1.00	    12.00
414	     0.00	     1.00	    12.00
413	     0.00	     1.00	    12.00
412	     0.00	     1.00	    12.00
411	     0.00	     1.00	    12.00
410	     0.00	     1.00	    12.00
409	     0.00	     1.00	    12.00
408	     0.00	     1.00	    12.00
407	     0.00	     1.00	    12.00
406	     0.00	     1.00	    12.00
405	     0.00	     1.00	    12.00
404	     0.00	     1.00	    12.00
403	     0.00	     1.00	    12.00
402	     0.00	     1.00	    12.00
401	     0.00	     1.00	    12.00
400	     0.00	     1.00	    12.00
399	     0.00	     1.00	    12.00
398	     0.00	     1.00	    12.00
397	     0.00	     1.00	    12.00
