Please enter the monthly payment: Please enter the interest rate: Please enter the duration of the loan, in years: 
Month	Principal	 Interest	  Balance
899	     1.00	     0.00	   302.00
898	     1.00	     0.00	   303.00
897	     1.00	     0.00	   304.00
896	     1.00	     0.00	   305.00
895	     1.00	     0.00	   306.00
894	     1.00	     0.00	   307.00
893	     1.00	     0.00	   308.00
892	     1.00	     0.00	   309.00
891	     1.00	     0.00	   310.00
890	     1.00	     0.00	   311.00
889	     1.00	     0.00	   312.00
888	     1.00	     0.00	   313.00
887	     1.00	     0.00	   314.00
886	     1.00	     0.00	   315.00
885	     1.00	     0.00	   316.00
884	     1.00	     0.00	   317.00
883	     1.00	     0.00	   318.00
882	     1.00	     0.00	   319.00
881	     1.00	     0.00	   320.00
880	     1.00	     0.00	   321.00
879	     1.00	     0.00	   322.00
878	     1.00	     0.00	   323.00
877	     1.00	     0.00	   324.00
876	     1.00	     0.00	   325.00
875	     1.00	     0.00	   326.00
874	     1.00	     0.00	   327.00
873	     1.00	     0.00	   328.00
872	     1.00	     0.00	   329.00
871	     1.00	     0.00	   330.00
870	     1.00	     0.00	   331.00
869	     1.00	     0.00	   332.00
868	     1.00	     0.00	   333.00
867	     1.00	     0.00	   334.00
866	     1.00	     0.00	   335.00
865	     1.00	     0.00	   336.00
864	     1.00	     0.00	   337.00
863	     1.00	     0.00	   338.00
862	     1.00	     0.00	   339.00
861	     1.00	     0.00	   340.00
860	     1.00	     0.00	   341.00
859	     1.00	     0.00	   342.00
858	     1.00	     0.00	   343.00
857	     1.00	     0.00	   344.00
856	     1.00	     0.00	   345.00
855	     1.00	     0.00	   346.00
854	     1.00	     0.00	   347.00
853	     1.00	     0.00	   348.00
852	     1.00	     0.00	   349.00
851	     1.00	     0.00	   350.00
850	     1.00	     0.00	   351.00
849	     1.00	     0.00	   352.00
848	     1.00	     0.00	   353.00
847	     1.00	     0.00	   354.00
846	     1.00	     0.00	   355.00
845	     1.00	     0.00	   356.00
844	     1.00	     0.00	   357.00
843	     1.00	     0.00	   358.00
842	     1.00	     0.00	   359.00
841	     1.00	     0.00	   360.00
840	     1.00	     0.00	   361.00
839	     1.00	     0.00	   362.00
838	     1.00	     0.00	   363.00
837	     1.00	     0.00	   364.00
836	     1.00	     0.00	   365.00
835	     1.00	     0.00	   366.00
834	     1.00	     0.00	   367.00
833	     1.00	     0.00	   368.00
832	     1.00	     0.00	   369.00
831	     1.00	     0.00	   370.00
830	     1.00	     0.00	   371.00
829	     1.00	     0.00	   372.00
828	     1.00	     0.00	   373.00
827	     1.00	     0.00	   374.00
826	     1.00	     0.00	   375.00
825	     1.00	     0.00	   376.00
824	     1.00	     0.00	   377.00
823	     1.00	     0.00	   378.00
822	     1.00	     0.00	   379.00
821	     1.00	     0.00	   380.00
820	     1.00	     0.00	   381.00
819	     1.00	     0.00	   382.00
818	     1.00	     0.00	   383.00
817	     1.00	     0.00	   384.00
816	     1.00	     0.00	   385.00
815	     1.00	     0.00	   386.00
814	     1.00	     0.00	   387.00
813	     1.00	     0.00	   388.00
812	     1.00	     0.00	   389.00
811	     1.00	     0.00	   390.00
810	     1.00	     0.00	   391.00
809	     1.00	     0.00	   392.00
808	     1.00	     0.00	   393.00
807	     1.00	     0.00	   394.00
806	     1.00	     0.00	   395.00
805	     1.00	     0.00	   396.00
804	     1.00	     0.00	   397.00
803	     1.00	     0.00	   398.00
802	     1.00	     0.00	   399.00
801	     1.00	     0.00	   400.00
800	     1.00	     0.00	   401.00
799	     1.00	     0.00	   402.00
798	     1.00	     0.00	   403.00
797	     1.00	     0.00	   404.00
796	     1.00	     0.00	   405.00
795	     1.00	     0.00	   406.00
794	     1.00	     0.00	   407.00
793	     1.00	     0.00	   408.00
792	     1.00	     0.00	   409.00
791	     1.00	     0.00	   410.00
790	     1.00	     0.00	   411.00
789	     1.00	     0.00	   412.00
788	     1.00	     0.00	   413.00
787	     1.00	     0.00	   414.00
786	     1.00	     0.00	   415.00
785	     1.00	     0.00	   416.00
784	     1.00	     0.00	   417.00
783	     1.00	     0.00	   418.00
782	     1.00	     0.00	   419.00
781	     1.00	     0.00	   420.00
780	     1.00	     0.00	   421.00
779	     1.00	     0.00	   422.00
778	     1.00	     0.00	   423.00
777	     1.00	     0.00	   424.00
776	     1.00	     0.00	   425.00
775	     1.00	     0.00	   426.00
774	     1.00	     0.00	   427.00
773	     1.00	     0.00	   428.00
772	     1.00	     0.00	   429.00
771	     1.00	     0.00	   430.00
770	     1.00	     0.00	   431.00
769	     1.00	     0.00	   432.00
768	     1.00	     0.00	   433.00
767	     1.00	     0.00	   434.00
766	     1.00	     0.00	   435.00
765	     1.00	     0.00	   436.00
764	     1.00	     0.00	   437.00
763	     1.00	     0.00	   438.00
762	     1.00	     0.00	   439.00
761	     1.00	     0.00	   440.00
760	     1.00	     0.00	   441.00
759	     1.00	     0.00	   442.00
758	     1.00	     0.00	   443.00
757	     1.00	     0.00	   444.00
756	     1.00	     0.00	   445.00
755	     1.00	     0.00	   446.00
754	     1.00	     0.00	   447.00
753	     1.00	     0.00	   448.00
752	     1.00	     0.00	   449.00
751	     1.00	     0.00	   450.00
750	     1.00	     0.00	   451.00
749	     1.00	     0.00	   452.00
748	     1.00	     0.00	   453.00
747	     1.00	     0.00	   454.00
746	     1.00	     0.00	   455.00
745	     1.00	     0.00	   456.00
744	     1.00	     0.00	   457.00
743	     1.00	     0.00	   458.00
742	     1.00	     0.00	   459.00
741	     1.00	     0.00	   460.00
740	     1.00	     0.00	   461.00
739	     1.00	     0.00	   462.00
738	     1.00	     0.00	   463.00
737	     1.00	     0.00	   464.00
736	     1.00	     0.00	   465.00
735	     1.00	     0.00	   466.00
734	     1.00	     0.00	   467.00
733	     1.00	     0.00	   468.00
732	     1.00	     0.00	   469.00
731	     1.00	     0.00	   470.00
730	     1.00	     0.00	   471.00
729	     1.00	     0.00	   472.00
728	     1.00	     0.00	   473.00
727	     1.00	     0.00	   474.00
726	     1.00	     0.00	   475.00
725	     1.00	     0.00	   476.00
724	     1.00	     0.00	   477.00
723	     1.00	     0.00	   478.00
722	     1.00	     0.00	   479.00
721	     1.00	     0.00	   480.00
720	     1.00	     0.00	   481.00
719	     1.00	     0.00	   482.00
718	     1.00	     0.00	   483.00
717	     1.00	     0.00	   484.00
716	     1.00	     0.00	   485.00
715	     1.00	     0.00	   486.00
714	     1.00	     0.00	   487.00
713	     1.00	     0.00	   488.00
712	     1.00	     0.00	   489.00
711	     1.00	     0.00	   490.00
710	     1.00	     0.00	   491.00
709	     1.00	     0.00	   492.00
708	     1.00	     0.00	   493.00
707	     1.00	     0.00	   494.00
706	     1.00	     0.00	   495.00
705	     1.00	     0.00	   496.00
704	     1.00	     0.00	   497.00
703	     1.00	     0.00	   498.00
702	     1.00	     0.00	   499.00
701	     1.00	     0.00	   500.00
700	     1.00	     0.00	   501.00
699	     1.00	     0.00	   502.00
698	     1.00	     0.00	   503.00
697	     1.00	     0.00	   504.00
696	     1.00	     0.00	   505.00
695	     1.00	     0.00	   506.00
694	     1.00	     0.00	   507.00
693	     1.00	     0.00	   508.00
692	     1.00	     0.00	   509.00
691	     1.00	     0.00	   510.00
690	     1.00	     0.00	   511.00
689	     1.00	     0.00	   512.00
688	     1.00	     0.00	   513.00
687	     1.00	     0.00	   514.00
686	     1.00	     0.00	   515.00
685	     1.00	     0.00	   516.00
684	     1.00	     0.00	   517.00
683	     1.00	     0.00	   518.00
682	     1.00	     0.00	   519.00
681	     1.00	     0.00	   520.00
680	     1.00	     0.00	   521.00
679	     1.00	     0.00	   522.00
678	     1.00	     0.00	   523.00
677	     1.00	     0.00	   524.00
676	     1.00	     0.00	   525.00
675	     1.00	     0.00	   526.00
674	     1.00	     0.00	   527.00
673	     1.00	     0.00	   528.00
672	     1.00	     0.00	   529.00
671	     1.00	     0.00	   530.00
670	     1.00	     0.00	   531.00
669	     1.00	     0.00	   532.00
668	     1.00	     0.00	   533.00
667	     1.00	     0.00	   534.00
666	     1.00	     0.00	   535.00
665	     1.00	     0.00	   536.00
664	     1.00	     0.00	   537.00
663	     1.00	     0.00	   538.00
662	     1.00	     0.00	   539.00
661	     1.00	     0.00	   540.00
660	     1.00	     0.00	   541.00
659	     1.00	     0.00	   542.00
658	     1.00	     0.00	   543.00
657	     1.00	     0.00	   544.00
656	     1.00	     0.00	   545.00
655	     1.00	     0.00	   546.00
654	     1.00	     0.00	   547.00
653	     1.00	     0.00	   548.00
652	     1.00	     0.00	   549.00
651	     1.00	     0.00	   550.00
650	     1.00	     0.00	   551.00
649	     1.00	     0.00	   552.00
648	     1.00	     0.00	   553.00
647	     1.00	     0.00	   554.00
646	     1.00	     0.00	   555.00
645	     1.00	     0.00	   556.00
644	     1.00	     0.00	   557.00
643	     1.00	     0.00	   558.00
642	     1.00	     0.00	   559.00
641	     1.00	     0.00	   560.00
640	     1.00	     0.00	   561.00
639	     1.00	     0.00	   562.00
638	     1.00	     0.00	   563.00
637	     1.00	     0.00	   564.00
636	     1.00	     0.00	   565.00
635	     1.00	     0.00	   566.00
634	     1.00	     0.00	   567.00
633	     1.00	     0.00	   568.00
632	     1.00	     0.00	   569.00
631	     1.00	     0.00	   570.00
630	     1.00	     0.00	   571.00
629	     1.00	     0.00	   572.00
628	     1.00	     0.00	   573.00
627	     1.00	     0.00	   574.00
626	     1.00	     0.00	   575.00
625	     1.00	     0.00	   576.00
624	     1.00	     0.00	   577.00
623	     1.00	     0.00	   578.00
622	     1.00	     0.00	   579.00
621	     1.00	     0.00	   580.00
620	     1.00	     0.00	   581.00
619	     1.00	     0.00	   582.00
618	     1.00	     0.00	   583.00
617	     1.00	     0.00	   584.00
616	     1.00	     0.00	   585.00
615	     1.00	     0.00	   586.00
614	     1.00	     0.00	   587.00
613	     1.00	     0.00	   588.00
612	     1.00	     0.00	   589.00
611	     1.00	     0.00	   590.00
610	     1.00	     0.00	   591.00
609	     1.00	     0.00	   592.00
608	     1.00	     0.00	   593.00
607	     1.00	     0.00	   594.00
606	     1.00	     0.00	   595.00
605	     1.00	     0.00	   596.00
604	     1.00	     0.00	   597.00
603	     1.00	     0.00	   598.00
602	     1.00	     0.00	   599.00
601	     1.00	     0.00	   600.00
600	     1.00	     0.00	   601.00
599	     1.00	     0.00	   602.00
598	     1.00	     0.00	   603.00
597	     1.00	     0.00	   604.00
596	     1.00	     0.00	   605.00
595	     1.00	     0.00	   606.00
594	     1.00	     0.00	   607.00
593	     1.00	     0.00	   608.00
592	     1.00	     0.00	   609.00
591	     1.00	     0.00	   610.00
590	     1.00	     0.00	   611.00
589	     1.00	     0.00	   612.00
588	     1.00	     0.00	   613.00
587	     1.00	     0.00	   614.00
586	     1.00	     0.00	   615.00
585	     1.00	     0.00	   616.00
584	     1.00	     0.00	   617.00
583	     1.00	     0.00	   618.00
582	     1.00	     0.00	   619.00
581	     1.00	     0.00	   620.00
580	     1.00	     0.00	   621.00
579	     1.00	     0.00	   622.00
578	     1.00	     0.00	   623.00
577	     1.00	     0.00	   624.00
576	     1.00	     0.00	   625.00
575	     1.00	     0.00	   626.00
574	     1.00	     0.00	   627.00
573	     1.00	     0.00	   628.00
572	     1.00	     0.00	   629.00
571	     1.00	     0.00	   630.00
570	     1.00	     0.00	   631.00
569	     1.00	     0.00	   632.00
568	     1.00	     0.00	   633.00
567	     1.00	     0.00	   634.00
566	     1.00	     0.00	   635.00
565	     1.00	     0.00	   636.00
564	     1.00	     0.00	   637.00
563	     1.00	     0.00	   638.00
562	     1.00	     0.00	   639.00
561	     1.00	     0.00	   640.00
560	     1.00	     0.00	   641.00
559	     1.00	     0.00	   642.00
558	     1.00	     0.00	   643.00
557	     1.00	     0.00	   644.00
556	     1.00	     0.00	   645.00
555	     1.00	     0.00	   646.00
554	     1.00	     0.00	   647.00
553	     1.00	     0.00	   648.00
552	     1.00	     0.00	   649.00
551	     1.00	     0.00	   650.00
550	     1.00	     0.00	   651.00
549	     1.00	     0.00	   652.00
548	     1.00	     0.00	   653.00
547	     1.00	     0.00	   654.00
546	     1.00	     0.00	   655.00
545	     1.00	     0.00	   656.00
544	     1.00	     0.00	   657.00
543	     1.00	     0.00	   658.00
542	     1.00	     0.00	   659.00
541	     1.00	     0.00	   660.00
540	     1.00	     0.00	   661.00
539	     1.00	     0.00	   662.00
538	     1.00	     0.00	   663.00
537	     1.00	     0.00	   664.00
536	     1.00	     0.00	   665.00
535	     1.00	     0.00	   666.00
534	     1.00	     0.00	   667.00
533	     1.00	     0.00	   668.00
532	     1.00	     0.00	   669.00
531	     1.00	     0.00	   670.00
530	     1.00	     0.00	   671.00
529	     1.00	     0.00	   672.00
528	     1.00	     0.00	   673.00
527	     1.00	     0.00	   674.00
526	     1.00	     0.00	   675.00
525	     1.00	     0.00	   676.00
524	     1.00	     0.00	   677.00
523	     1.00	     0.00	   678.00
522	     1.00	     0.00	   679.00
521	     1.00	     0.00	   680.00
520	     1.00	     0.00	   681.00
519	     1.00	     0.00	   682.00
518	     1.00	     0.00	   683.00
517	     1.00	     0.00	   684.00
516	     1.00	     0.00	   685.00
515	     1.00	     0.00	   686.00
514	     1.00	     0.00	   687.00
513	     1.00	     0.00	   688.00
512	     1.00	     0.00	   689.00
511	     1.00	     0.00	   690.00
510	     1.00	     0.00	   691.00
509	     1.00	     0.00	   692.00
508	     1.00	     0.00	   693.00
507	     1.00	     0.00	   694.00
506	     1.00	     0.00	   695.00
505	     1.00	     0.00	   696.00
504	     1.00	     0.00	   697.00
503	     1.00	     0.00	   698.00
502	     1.00	     0.00	   699.00
501	     1.00	     0.00	   700.00
500	     1.00	     0.00	   701.00
499	     1.00	     0.00	   702.00
498	     1.00	     0.00	   703.00
497	     1.00	     0.00	   704.00
496	     1.00	     0.00	   705.00
495	     1.00	     0.00	   706.00
494	     1.00	     0.00	   707.00
493	     1.00	     0.00	   708.00
492	     1.00	     0.00	   709.00
491	     1.00	     0.00	   710.00
490	     1.00	     0.00	   711.00
489	     1.00	     0.00	   712.00
488	     1.00	     0.00	   713.00
487	     1.00	     0.00	   714.00
486	     1.00	     0.00	   715.00
485	     1.00	     0.00	   716.00
484	     1.00	     0.00	   717.00
483	     1.00	     0.00	   718.00
482	     1.00	     0.00	   719.00
481	     1.00	     0.00	   720.00
480	     1.00	     0.00	   721.00
479	     1.00	     0.00	   722.00
478	     1.00	     0.00	   723.00
477	     1.00	     0.00	   724.00
476	     1.00	     0.00	   725.00
475	     1.00	     0.00	   726.00
474	     1.00	     0.00	   727.00
473	     1.00	     0.00	   728.00
472	     1.00	     0.00	   729.00
471	     1.00	     0.00	   730.00
470	     1.00	     0.00	   731.00
469	     1.00	     0.00	   732.00
468	     1.00	     0.00	   733.00
467	     1.00	     0.00	   734.00
466	     1.00	     0.00	   735.00
465	     1.00	     0.00	   736.00
464	     1.00	     0.00	   737.00
463	     1.00	     0.00	   738.00
462	     1.00	     0.00	   739.00
461	     1.00	     0.00	   740.00
460	     1.00	     0.00	   741.00
459	     1.00	     0.00	   742.00
458	     1.00	     0.00	   743.00
457	     1.00	     0.00	   744.00
456	     1.00	     0.00	   745.00
455	     1.00	     0.00	   746.00
454	     1.00	     0.00	   747.00
453	     1.00	     0.00	   748.00
452	     1.00	     0.00	   749.00
451	     1.00	     0.00	   750.00
450	     1.00	     0.00	   751.00
449	     1.00	     0.00	   752.00
448	     1.00	     0.00	   753.00
447	     1.00	     0.00	   754.00
446	     1.00	     0.00	   755.00
445	     1.00	     0.00	   756.00
444	     1.00	     0.00	   757.00
443	     1.00	     0.00	   758.00
442	     1.00	     0.00	   759.00
441	     1.00	     0.00	   760.00
440	     1.00	     0.00	   761.00
439	     1.00	     0.00	   762.00
438	     1.00	     0.00	   763.00
437	     1.00	     0.00	   764.00
436	     1.00	     0.00	   765.00
435	     1.00	     0.00	   766.00
434	     1.00	     0.00	   767.00
433	     1.00	     0.00	   768.00
432	     1.00	     0.00	   769.00
431	     1.00	     0.00	   770.00
430	     1.00	     0.00	   771.00
429	     1.00	     0.00	   772.00
428	     1.00	     0.00	   773.00
427	     1.00	     0.00	   774.00
426	     1.00	     0.00	   775.00
425	     1.00	     0.00	   776.00
424	     1.00	     0.00	   777.00
423	     1.00	     0.00	   778.00
422	     1.00	     0.00	   779.00
421	     1.00	     0.00	   780.00
420	     1.00	     0.00	   781.00
419	     1.00	     0.00	   782.00
418	     1.00	     0.00	   783.00
417	     1.00	     0.00	   784.00
416	     1.00	     0.00	   785.00
415	     1.00	     0.00	   786.00
414	     1.00	     0.00	   787.00
413	     1.00	     0.00	   788.00
412	     1.00	     0.00	   789.00
411	     1.00	     0.00	   790.00
410	     1.00	     0.00	   791.00
409	     1.00	     0.00	   792.00
408	     1.00	     0.00	   793.00
407	     1.00	     0.00	   794.00
406	     1.00	     0.00	   795.00
405	     1.00	     0.00	   796.00
404	     1.00	     0.00	   797.00
403	     1.00	     0.00	   798.00
402	     1.00	     0.00	   799.00
401	     1.00	     0.00	   800.00
400	     1.00	     0.00	   801.00
399	     1.00	     0.00	   802.00
398	     1.00	     0.00	   803.00
397	     1.00	     0.00	   804.00
